age_from,age_to,node,knn_stability
1,2,B57,0.0
1,2,L55,0.041666666666666664
1,2,L10,0.041666666666666664
1,2,B78,0.0
1,2,N35,0.0
1,2,N98,0.0
1,2,M05,0.02040816326530612
1,2,K06,0.02040816326530612
1,2,E34,0.0
1,2,B18,0.041666666666666664
1,2,B88,0.041666666666666664
1,2,H28,0.041666666666666664
1,2,L01,0.0
1,2,L24,0.0
1,2,I34,0.0
1,2,A06,0.0
1,2,F12,0.0
1,2,N40,0.0
1,2,B04,0.0
1,2,B17,0.0
1,2,C53,0.0
1,2,G45,0.02040816326530612
1,2,C76,0.02040816326530612
1,2,G44,0.0
1,2,J30,0.08695652173913043
1,2,B69,0.041666666666666664
1,2,D10,0.02040816326530612
1,2,C61,0.02040816326530612
1,2,L90,0.0
1,2,I10,0.1111111111111111
1,2,M65,0.02040816326530612
1,2,N13,0.041666666666666664
1,2,E79,0.02040816326530612
1,2,J31,0.02040816326530612
1,2,N41,0.02040816326530612
1,2,H44,0.02040816326530612
1,2,K10,0.02040816326530612
