node,mean_drift,std_drift,n_transitions,chronic
E35,0.07567080748932697,0.0035147420781651484,7,False
G94,0.07561449812991275,0.0037061089673009317,7,False
G52,0.07535378634929654,0.0027372237583132794,7,True
A83,0.07519817458731781,0.004390499895121344,7,False
N74,0.07511755611215314,0.00242674468310027,7,False
L70,0.07503128796815868,0.003020408222968816,7,False
B79,0.0749722016709191,0.0032748043901957317,7,False
N29,0.07491969530071528,0.002371396114316849,7,False
C63,0.0749195079718317,0.003988020479622683,7,False
B44,0.07481038251093453,0.0031646603459614788,7,False
D57,0.07480815691607334,0.004570311963478467,7,True
A35,0.0748035045606749,0.0035694646799140353,7,False
L51,0.07476836549384248,0.0021860235181189623,7,False
B72,0.07470234909227913,0.0029279771860555807,7,False
A68,0.07469191721507477,0.002819681153787277,7,False
D15,0.07466938027313773,0.004272805812100535,7,False
B47,0.07465595964874536,0.0033183111109281057,7,False
N14,0.07465288894517076,0.0034973428847655014,7,False
K27,0.07461826183966225,0.0033897412232688907,7,True
B71,0.0744728850466864,0.003503562977253104,7,False
A28,0.0744177475571632,0.0022411453144383945,7,False
C74,0.07438344082662032,0.0028655987066140316,7,False
B56,0.07425250325884135,0.00395644627240726,7,False
N36,0.0742433049849101,0.002936030078005883,7,False
I40,0.07421802942241938,0.0029036805539349553,7,False
E30,0.07418405690363471,0.004065813777960664,7,False
M88,0.07416604246412,0.004207674425847891,7,False
D29,0.0741607057196753,0.003796190155195789,7,False
G05,0.07414786304746349,0.005392132609089894,7,False
B04,0.07414401748350685,0.0033322988448872787,7,False
J99,0.0741143631083624,0.004314058182334782,7,False
C14,0.07405068938221245,0.006271078032532909,7,False
L87,0.07403964017118721,0.004378183392996398,7,False
J61,0.0740345226866858,0.0021869187376076598,7,False
L59,0.07402854519230974,0.005764486692817135,7,False
B38,0.07398846745491021,0.0029319219713347553,7,False
A22,0.07396034044878819,0.003695879626695525,7,False
C08,0.07392636047942294,0.002445211480823219,7,False
A36,0.07390787239585601,0.005174548704013997,7,False
D58,0.0739057117274829,0.005796020393486919,7,True
G90,0.07389854320457999,0.004905709516652768,7,False
M89,0.07387986885649812,0.004544162285309895,7,False
C32,0.07383344003132407,0.002075345852232989,7,False
